К-1 МЕГА,К-1 МЕГА
77Х,АС Белорусская - ст.метро Ладожская
93Х,АС Лахтинский разлив - Суздальский пр.
200А,АС Кировский завод - ж/д ст. Новый Петергоф
56А СП,АС " МАЛАЯ  БАЛКАНСКАЯ"- СТ.М. "ЕЛИЗАРОВСКАЯ"
6ЧМ,ПЛ. ВОССТАНИЯ - АС "КРЕСТОВСКИЙ ОСТРОВ"
S4,СТ.МЕТРО "ВЫБОРГСКАЯ" - АС "КРЕСТОВСКИЙ ОСТРОВ"
Sh3,АПТЕКАРСКАЯ НАБ. - ГОРОДОК
К-210А,'ОЛЬГИНО, "КОННОЛАХТИНСКИЙ ПР." - Ж.Д. СТАНЦИЯ ГОРСКАЯ'
К-68а,'ул. Пионерстроя, д.31 - микрорайон Ленино'
