105,Автобус,Остановка,"Ж.-Д.СТ. ""ПОС.ЛИСИЙ НОС""","Ж.-Д.СТ. ""ПОС.ЛИСИЙ НОС""",0,30.010582,60.017097,-
106,Автобус,Остановка,"ПОС. ЛИСИЙ НОС,ВОЕННАЯ УЛ.","ПОС. ЛИСИЙ НОС,ВОЕННАЯ УЛ.",0,29.9984,60.027928,-
107,Автобус,Остановка,"Ж.-Д. СТ.""ОЛЬГИНО""","Ж.-Д. СТ.""ОЛЬГИНО""",0,30.133739,59.994426,-
108,Автобус,Остановка,"МОТЕЛЬ-КЕМПИНГ ""ОЛЬГИНО""","МОТЕЛЬ-КЕМПИНГ ""ОЛЬГИНО""",0,30.116819,59.995541,-
109,Автобус,Остановка,БАЗА РСУ,БАЗА РСУ,0,29.742284,60.006651,-
110,Автобус,Остановка,16 КВАРТАЛ,16 КВАРТАЛ,0,29.757231,60.002725,-
111,Автобус,Остановка,ГОРСКАЯ,ГОРСКАЯ,0,29.975258,60.037479,-
112,Автобус,Остановка,"КРОНШТАДСКОЕ ШОССЕ,38","КРОНШТАДСКОЕ ШОССЕ,38",0,29.72585,60.011423,-
113,Автобус,Остановка,БАЗА РСУ,БАЗА РСУ,0,29.74223,60.006466,-
114,Автобус,Остановка,"КРОНШТАДСКОЕ ШОССЕ, 38","КРОНШТАДСКОЕ ШОССЕ, 38",0,29.724439,60.011615,-
115,Автобус,Остановка,ГРАЖДАНСКАЯ УЛ.,ГРАЖДАНСКАЯ УЛ.,0,29.766163,59.997763,-
116,Автобус,Остановка,16 КВАРТАЛ,16 КВАРТАЛ,0,29.757505,60.002505,-
117,Автобус,Остановка,"Ж.Д. СТ. ""ПОС.ЛИСИЙ НОС""","Ж.Д. СТ. ""ПОС.ЛИСИЙ НОС""",0,30.011084,60.01721,-
118,Автобус,Остановка,"МОТЕЛЬ-КЕМПИНГ ""ОЛЬГИНО""","МОТЕЛЬ-КЕМПИНГ ""ОЛЬГИНО""",0,30.115183,59.996607,-
119,Автобус,Остановка,ГОРСКАЯ,ГОРСКАЯ,0,29.973882,60.039952,-
120,Автобус,Остановка,"ПОС. ЛИСИЙ НОС,ВОЕННАЯ УЛ.","ПОС. ЛИСИЙ НОС,ВОЕННАЯ УЛ.",0,29.999381,60.02787,-
121,Автобус,Остановка,"ОЛЬГИНО,КЛЮЧЕВОЙ ПР.","ОЛЬГИНО,КЛЮЧЕВОЙ ПР.",0,30.144255,59.995475,-
122,Автобус,Остановка,ДУНАЙСКИЙ ПР.,ДУНАЙСКИЙ ПР.,0,30.396938,59.838077,-
123,Автобус,Остановка,ДУНАЙСКИЙ ПР.,ДУНАЙСКИЙ ПР.,0,30.39593,59.839727,-
124,Автобус,Остановка,"БУДАПЕШТСКАЯ УЛ., УГ. УЛ. Я. ГАШЕКА","БУДАПЕШТСКАЯ УЛ., УГ. УЛ. Я. ГАШЕКА",0,30.400028,59.835738,-
125,Автобус,Остановка,ПЛОВДИВСКАЯ УЛ.,ПЛОВДИВСКАЯ УЛ.,0,30.393269,59.8417,-
126,Автобус,Остановка,МАЛАЯ КАШТАНОВАЯ АЛЛЕЯ,МАЛАЯ КАШТАНОВАЯ АЛЛЕЯ,0,30.39107,59.843915,-
127,Автобус,Остановка,УЛ. ДИМИТРОВА,УЛ. ДИМИТРОВА,0,30.387132,59.847779,-
128,Автобус,Остановка,МАЛАЯ КАШТАНОВАЯ АЛЛЕЯ,МАЛАЯ КАШТАНОВАЯ АЛЛЕЯ,0,30.391037,59.844567,-
129,Автобус,Остановка,ЛЕНИНГРАДСКАЯ УЛ.,ЛЕНИНГРАДСКАЯ УЛ.,0,30.116143,59.783933,-
130,Автобус,Остановка,"АННИНСКОЕ ШОССЕ, 30","АННИНСКОЕ ШОССЕ, 30",0,30.10796,59.78361,-
131,Автобус,Остановка,"АННИНСКОЕ ШОССЕ, УГ. ТАЛЛИНСКОГО ШОССЕ","АННИНСКОЕ ШОССЕ, УГ. ТАЛЛИНСКОГО ШОССЕ",0,30.13292,59.7811,-
132,Автобус,Остановка,"ДАЧНЫЙ ПР., 23","ДАЧНЫЙ ПР., 23",0,30.259416,59.839748,-
133,Автобус,Остановка,"СТ. МЕТРО ""ПР. ВЕТЕРАНОВ""","СТ. МЕТРО ""ПР. ВЕТЕРАНОВ""",0,30.24993,59.84218,-
134,Автобус,Остановка,УЛ. ПОДВОДНИКА КУЗЬМИНА,УЛ. ПОДВОДНИКА КУЗЬМИНА,0,30.272419,59.839781,-
135,Автобус,Остановка,"УЛ. ОДОЕВСКОГО, 28","УЛ. ОДОЕВСКОГО, 28",0,30.240963,59.948048,-
136,Автобус,Остановка,"ПР. КИМА, УГ. УРАЛЬСКОЙ УЛ.","ПР. КИМА, УГ. УРАЛЬСКОЙ УЛ.",0,30.241606,59.955214,-
137,Автобус,Остановка,БУХАРЕСТСКАЯ УЛ.,БУХАРЕСТСКАЯ УЛ.,0,30.423728,59.829308,-
138,Автобус,Остановка,"УЛ.ЧУДНОВСКОГО, УГ.ТОВАРИЩЕСКОГО ПР.","УЛ.ЧУДНОВСКОГО, УГ.ТОВАРИЩЕСКОГО ПР.",0,30.475021,59.923863,-
139,Автобус,Остановка,"СТ. МЕТРО ""ПРИМОРСКАЯ""","СТ. МЕТРО ""ПРИМОРСКАЯ""",0,30.23273,59.94806,-
140,Автобус,Остановка,ТОВАРИЩЕСКИЙ ПР.,ТОВАРИЩЕСКИЙ ПР.,0,30.478368,59.922395,-
141,Автобус,Остановка,"ПУЛКОВСКАЯ УЛ., УГ. УЛ. ОРДЖОНИКИДЗЕ","ПУЛКОВСКАЯ УЛ., УГ. УЛ. ОРДЖОНИКИДЗЕ",0,30.348425,59.842178,-
142,Автобус,Остановка,ПР. ЮРИЯ ГАГАРИНА,ПР. ЮРИЯ ГАГАРИНА,0,30.33893,59.844366,-
143,Автобус,Остановка,"ПУЛКОВСКАЯ УЛ., ТОРГОВЫЙ ЦЕНТР","ПУЛКОВСКАЯ УЛ., ТОРГОВЫЙ ЦЕНТР",0,30.349458,59.838522,-
144,Автобус,Остановка,УЛ. ТИПАНОВА,УЛ. ТИПАНОВА,0,30.329473,59.853775,-
145,Автобус,Остановка,УЛ. ГАСТЕЛЛО,УЛ. ГАСТЕЛЛО,0,30.329339,59.85772,-
146,Автобус,Остановка,"БУХАРЕСТСКАЯ УЛ., УГ. УЛ. О.ДУНДИЧА","БУХАРЕСТСКАЯ УЛ., УГ. УЛ. О.ДУНДИЧА",0,30.418916,59.832446,-
147,Автобус,Остановка,МАЛАЯ БАЛКАНСКАЯ УЛ.,МАЛАЯ БАЛКАНСКАЯ УЛ.,0,30.421722,59.828879,-
148,Автобус,Остановка,ПИОНЕРСКАЯ УЛ.,ПИОНЕРСКАЯ УЛ.,0,30.298448,59.955408,-
149,Автобус,Остановка,ПР. ЮРИЯ ГАГАРИНА,ПР. ЮРИЯ ГАГАРИНА,0,30.33679,59.844619,-
150,Автобус,Остановка,ПЕР. ТАЛАЛИХИНА,ПЕР. ТАЛАЛИХИНА,0,30.297192,59.952002,-
151,Автобус,Остановка,УЛ. ЛЕНИНА,УЛ. ЛЕНИНА,0,30.30515,59.96172,-
152,Автобус,Остановка,УЛ. ЛЕНИНА,УЛ. ЛЕНИНА,0,30.30805,59.961429,-
153,Автобус,Остановка,"УЛ. ОРДЖОНИКИДЗЕ, УГ. УЛ. ЛЕНСОВЕТА","УЛ. ОРДЖОНИКИДЗЕ, УГ. УЛ. ЛЕНСОВЕТА",0,30.330428,59.844752,-
154,Автобус,Остановка,ВВЕДЕНСКАЯ УЛ.,ВВЕДЕНСКАЯ УЛ.,0,30.302535,59.957993,-
155,Автобус,Остановка,"УЛ. ПРОФЕССОРА ПОПОВА, УГ. ПР. МЕДИКОВ","УЛ. ПРОФЕССОРА ПОПОВА, УГ. ПР. МЕДИКОВ",0,30.314991,59.971385,-
156,Автобус,Остановка,АЛТАЙСКАЯ УЛ.,АЛТАЙСКАЯ УЛ.,0,30.330229,59.849055,-
157,Автобус,Остановка,"СТ. МЕТРО ""ПЕТРОГРАДСКАЯ""","СТ. МЕТРО ""ПЕТРОГРАДСКАЯ""",0,30.3132,59.966676,-
158,Автобус,Остановка,"СТ. МЕТРО ""ПЕТРОГРАДСКАЯ""","СТ. МЕТРО ""ПЕТРОГРАДСКАЯ""",0,30.313251,59.966192,-
159,Автобус,Остановка,АПТЕКАРСКИЙ ПР. ПО АПТЕКАРСКОЙ НАБ.,АПТЕКАРСКИЙ ПР. ПО АПТЕКАРСКОЙ НАБ.,0,30.322276,59.976555,-
160,Автобус,Остановка,УЛ. АКАДЕМИКА ПАВЛОВА,УЛ. АКАДЕМИКА ПАВЛОВА,0,30.317416,59.975062,-
